institutional_event_id,institutional_schema_version,source_type,source_dataset,source_schema_version,source_row_id,source_event_id,source_cycle_id,source_cycle_number,event_time,scan_time,token,token_key,mint,asset_key,decision,outcome,quote_successful,eligible,research_eligible,validation_status,validation_quality_score,validation_errors,validation_warnings,starting_amount_usd,ending_amount_usd,gross_profit_usd,estimated_cost_usd,net_profit_usd,gross_edge_bps,net_edge_bps,total_cost_bps,slippage_bps,price_impact_bps,network_fee_usd,dex_fee_usd,slippage_cost_usd,liquidity_usd,volume_24h_usd,volume_liquidity_ratio,buy_route,sell_route,route_pair,route_hops,dex_count,market_score,liquidity_score,volume_score,pair_score,intelligence_score,ai_priority,opportunity_probability,expected_profit_usd,combined_confidence,prediction_confidence,downside_risk,trend_score,stability_score,score_mean,score_std,score_min,score_max,score_range,quote_latency_ms,quote_age_ms,is_stale_quote,is_high_latency,is_high_price_impact,is_high_cost,is_low_liquidity,is_low_activity,enrichment_quality_score,cycle_position,cycle_size,cycle_elapsed_seconds,scanner_speed_tokens_per_minute,raw_source_payload
HISTORICAL:CYCLE-000001-20260730T140940000000:00000011,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,11,11,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,USDe,USDE,,SYMBOL:USDE,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.00017,0.00017000000000000348,0.002,-0.0018299999999999966,1.7000000000000348,-18.299999999999965,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Byreal → GoonFi V2 → Aquifer,Aquifer → GoonFi V2 → Meteora DLMM,Byreal → GoonFi V2 → Aquifer || Aquifer → GoonFi V2 → Meteora DLMM,0,0,83.03,93.77,78.19,63.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,11,0,0.0,0.0,"{""event_number"":11,""source_event_id"":11,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":11,""token"":""USDe"",""token_key"":""USDE"",""mint"":null,""asset_key"":""SYMBOL:USDE"",""buy_route"":""Byreal → GoonFi V2 → Aquifer"",""sell_route"":""Aquifer → GoonFi V2 → Meteora DLMM"",""route_pair"":""Byreal → GoonFi V2 → Aquifer || Aquifer → GoonFi V2 → Meteora DLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.00017,""quoted_profit_usd"":0.00017000000000000348,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018299999999999966,""gross_return_bps"":1.7000000000000348,""cost_bps"":20.0,""net_return_bps"":-18.299999999999965,""gross_to_cost_ratio"":0.08500000000000174,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":83.03,""liquidity_score"":93.77,""volume_score"":78.19,""pair_score"":63.74,""intelligence_score"":0.0,""composite_market_score"":73.5505,""score_dispersion"":33.30313775006793,""minimum_component_score"":0.0,""maximum_component_score"":93.77,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000012,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,12,12,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,ANSEM,ANSEM,,SYMBOL:ANSEM,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000155,0.00015499999999990521,0.002,-0.0018450000000000948,1.5499999999990521,-18.450000000000948,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ZeroFi → Meteora DLMM → Meteora DLMM,Whirlpool,ZeroFi → Meteora DLMM → Meteora DLMM || Whirlpool,0,0,92.38,90.37,97.73,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,12,0,0.0,0.0,"{""event_number"":12,""source_event_id"":12,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":12,""token"":""ANSEM"",""token_key"":""ANSEM"",""mint"":null,""asset_key"":""SYMBOL:ANSEM"",""buy_route"":""ZeroFi → Meteora DLMM → Meteora DLMM"",""sell_route"":""Whirlpool"",""route_pair"":""ZeroFi → Meteora DLMM → Meteora DLMM || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000155,""quoted_profit_usd"":0.00015499999999990521,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018450000000000948,""gross_return_bps"":1.5499999999990521,""cost_bps"":20.0,""net_return_bps"":-18.450000000000948,""gross_to_cost_ratio"":0.0774999999999526,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":92.38,""liquidity_score"":90.37,""volume_score"":97.73,""pair_score"":84.14,""intelligence_score"":0.0,""composite_market_score"":82.4735,""score_dispersion"":36.720416446440254,""minimum_component_score"":0.0,""maximum_component_score"":97.73,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000013,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,13,13,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,PYUSD,PYUSD,,SYMBOL:PYUSD,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000154,0.00015399999999998748,0.002,-0.0018460000000000126,1.5399999999998748,-18.460000000000125,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoonFi V2 → Raydium CLMM → Perena,Whirlpool → GoonFi V2 → Meteora DLMM,GoonFi V2 → Raydium CLMM → Perena || Whirlpool → GoonFi V2 → Meteora DLMM,0,0,95.33,99.72,94.9,83.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,13,0,0.0,0.0,"{""event_number"":13,""source_event_id"":13,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":13,""token"":""PYUSD"",""token_key"":""PYUSD"",""mint"":null,""asset_key"":""SYMBOL:PYUSD"",""buy_route"":""GoonFi V2 → Raydium CLMM → Perena"",""sell_route"":""Whirlpool → GoonFi V2 → Meteora DLMM"",""route_pair"":""GoonFi V2 → Raydium CLMM → Perena || Whirlpool → GoonFi V2 → Meteora DLMM"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000154,""quoted_profit_usd"":0.00015399999999998748,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018460000000000126,""gross_return_bps"":1.5399999999998748,""cost_bps"":20.0,""net_return_bps"":-18.460000000000125,""gross_to_cost_ratio"":0.07699999999999374,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":95.33,""liquidity_score"":99.72,""volume_score"":94.9,""pair_score"":83.29,""intelligence_score"":0.0,""composite_market_score"":85.0025,""score_dispersion"":37.718700613886476,""minimum_component_score"":0.0,""maximum_component_score"":99.72,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000014,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,14,14,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,USDG,USDG,,SYMBOL:USDG,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000126,0.0001260000000000705,0.002,-0.0018739999999999295,1.260000000000705,-18.739999999999295,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riptide → Raydium CLMM,Raydium CLMM → GoonFi V2 → Invariant,Riptide → Raydium CLMM || Raydium CLMM → GoonFi V2 → Invariant,0,0,92.07,99.15,95.47,61.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,14,0,0.0,0.0,"{""event_number"":14,""source_event_id"":14,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":14,""token"":""USDG"",""token_key"":""USDG"",""mint"":null,""asset_key"":""SYMBOL:USDG"",""buy_route"":""Riptide → Raydium CLMM"",""sell_route"":""Raydium CLMM → GoonFi V2 → Invariant"",""route_pair"":""Riptide → Raydium CLMM || Raydium CLMM → GoonFi V2 → Invariant"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000126,""quoted_profit_usd"":0.0001260000000000705,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018739999999999295,""gross_return_bps"":1.260000000000705,""cost_bps"":20.0,""net_return_bps"":-18.739999999999295,""gross_to_cost_ratio"":0.06300000000003525,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":92.07,""liquidity_score"":99.15,""volume_score"":95.47,""pair_score"":61.76,""intelligence_score"":0.0,""composite_market_score"":80.7665,""score_dispersion"":37.29060310587642,""minimum_component_score"":0.0,""maximum_component_score"":99.15,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000015,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,15,15,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,ONyc,ONYC,,SYMBOL:ONYC,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000126,0.0001260000000000705,0.002,-0.0018739999999999295,1.260000000000705,-18.739999999999295,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi → AlphaQ → Whirlpool,Whirlpool,HumidiFi → AlphaQ → Whirlpool || Whirlpool,0,0,85.4,94.05,87.82,52.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,15,0,0.0,0.0,"{""event_number"":15,""source_event_id"":15,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":15,""token"":""ONyc"",""token_key"":""ONYC"",""mint"":null,""asset_key"":""SYMBOL:ONYC"",""buy_route"":""HumidiFi → AlphaQ → Whirlpool"",""sell_route"":""Whirlpool"",""route_pair"":""HumidiFi → AlphaQ → Whirlpool || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000126,""quoted_profit_usd"":0.0001260000000000705,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0018739999999999295,""gross_return_bps"":1.260000000000705,""cost_bps"":20.0,""net_return_bps"":-18.739999999999295,""gross_to_cost_ratio"":0.06300000000003525,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":85.4,""liquidity_score"":94.05,""volume_score"":87.82,""pair_score"":52.97,""intelligence_score"":0.0,""composite_market_score"":74.642,""score_dispersion"":35.059960867063154,""minimum_component_score"":0.0,""maximum_component_score"":94.05,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000016,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,16,16,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,PUMP,PUMP,,SYMBOL:PUMP,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000027,2.6999999999999247e-05,0.002,-0.001973000000000001,0.26999999999999247,-19.730000000000008,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riptide → GoonFi V2 → PancakeSwap,HumidiFi,Riptide → GoonFi V2 → PancakeSwap || HumidiFi,0,0,95.79,97.45,98.3,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,16,0,0.0,0.0,"{""event_number"":16,""source_event_id"":16,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":16,""token"":""PUMP"",""token_key"":""PUMP"",""mint"":null,""asset_key"":""SYMBOL:PUMP"",""buy_route"":""Riptide → GoonFi V2 → PancakeSwap"",""sell_route"":""HumidiFi"",""route_pair"":""Riptide → GoonFi V2 → PancakeSwap || HumidiFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000027,""quoted_profit_usd"":2.6999999999999247e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.001973000000000001,""gross_return_bps"":0.26999999999999247,""cost_bps"":20.0,""net_return_bps"":-19.730000000000008,""gross_to_cost_ratio"":0.013499999999999623,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":95.79,""liquidity_score"":97.45,""volume_score"":98.3,""pair_score"":84.14,""intelligence_score"":0.0,""composite_market_score"":85.3805,""score_dispersion"":37.91454528278033,""minimum_component_score"":0.0,""maximum_component_score"":98.3,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000017,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,17,17,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,ETH,ETH,,SYMBOL:ETH,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000004,3.999999999892978e-06,0.002,-0.001996000000000107,0.03999999999892978,-19.96000000000107,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoonFi V2,GoonFi V2,GoonFi V2 || GoonFi V2,0,0,92.21,91.5,96.03,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,17,0,0.0,0.0,"{""event_number"":17,""source_event_id"":17,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":17,""token"":""ETH"",""token_key"":""ETH"",""mint"":null,""asset_key"":""SYMBOL:ETH"",""buy_route"":""GoonFi V2"",""sell_route"":""GoonFi V2"",""route_pair"":""GoonFi V2 || GoonFi V2"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000004,""quoted_profit_usd"":3.999999999892978e-06,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.001996000000000107,""gross_return_bps"":0.03999999999892978,""cost_bps"":20.0,""net_return_bps"":-19.96000000000107,""gross_to_cost_ratio"":0.001999999999946489,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":92.21,""liquidity_score"":91.5,""volume_score"":96.03,""pair_score"":84.14,""intelligence_score"":0.0,""composite_market_score"":82.365,""score_dispersion"":36.590992662129295,""minimum_component_score"":0.0,""maximum_component_score"":96.03,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000018,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,18,18,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,JupUSD,JUPUSD,,SYMBOL:JUPUSD,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,1.000003,2.9999999999752447e-06,0.002,-0.001997000000000025,0.029999999999752447,-19.970000000000248,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AlphaQ,AlphaQ → GoonFi V2 → Quantum,AlphaQ || AlphaQ → GoonFi V2 → Quantum,0,0,85.5,95.47,79.89,70.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,18,0,0.0,0.0,"{""event_number"":18,""source_event_id"":18,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":18,""token"":""JupUSD"",""token_key"":""JUPUSD"",""mint"":null,""asset_key"":""SYMBOL:JUPUSD"",""buy_route"":""AlphaQ"",""sell_route"":""AlphaQ → GoonFi V2 → Quantum"",""route_pair"":""AlphaQ || AlphaQ → GoonFi V2 → Quantum"",""starting_amount_usd"":1.0,""ending_amount_usd"":1.000003,""quoted_profit_usd"":2.9999999999752447e-06,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.001997000000000025,""gross_return_bps"":0.029999999999752447,""cost_bps"":20.0,""net_return_bps"":-19.970000000000248,""gross_to_cost_ratio"":0.0014999999999876223,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":85.5,""liquidity_score"":95.47,""volume_score"":79.89,""pair_score"":70.54,""intelligence_score"":0.0,""composite_market_score"":76.0765,""score_dispersion"":34.111237444572424,""minimum_component_score"":0.0,""maximum_component_score"":95.47,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000019,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,19,19,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,bSOL,BSOL,,SYMBOL:BSOL,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999988,-1.2000000000012001e-05,0.002,-0.002012000000000012,-0.12000000000012001,-20.120000000000122,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Manifest → GoonFi V2 → Manifest,Manifest → BisonFi,Manifest → GoonFi V2 → Manifest || Manifest → BisonFi,0,0,86.32,75.64,99.15,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,19,0,0.0,0.0,"{""event_number"":19,""source_event_id"":19,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":19,""token"":""bSOL"",""token_key"":""BSOL"",""mint"":null,""asset_key"":""SYMBOL:BSOL"",""buy_route"":""Manifest → GoonFi V2 → Manifest"",""sell_route"":""Manifest → BisonFi"",""route_pair"":""Manifest → GoonFi V2 → Manifest || Manifest → BisonFi"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999988,""quoted_profit_usd"":-1.2000000000012001e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002012000000000012,""gross_return_bps"":-0.12000000000012001,""cost_bps"":20.0,""net_return_bps"":-20.120000000000122,""gross_to_cost_ratio"":-0.0060000000000060005,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":86.32,""liquidity_score"":75.64,""volume_score"":99.15,""pair_score"":84.14,""intelligence_score"":0.0,""composite_market_score"":77.25699999999999,""score_dispersion"":35.33638804405453,""minimum_component_score"":0.0,""maximum_component_score"":99.15,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000020,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,20,20,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,sSOL,SSOL,,SYMBOL:SSOL,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999988,-1.2000000000012001e-05,0.002,-0.002012000000000012,-0.12000000000012001,-20.120000000000122,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi → Meteora DLMM → Raydium CLMM,Whirlpool → 1DEX,HumidiFi → Meteora DLMM → Raydium CLMM || Whirlpool → 1DEX,0,0,12.03,2.83,9.35,46.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,20,0,0.0,0.0,"{""event_number"":20,""source_event_id"":20,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":20,""token"":""sSOL"",""token_key"":""SSOL"",""mint"":null,""asset_key"":""SYMBOL:SSOL"",""buy_route"":""HumidiFi → Meteora DLMM → Raydium CLMM"",""sell_route"":""Whirlpool → 1DEX"",""route_pair"":""HumidiFi → Meteora DLMM → Raydium CLMM || Whirlpool → 1DEX"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999988,""quoted_profit_usd"":-1.2000000000012001e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.002012000000000012,""gross_return_bps"":-0.12000000000012001,""cost_bps"":20.0,""net_return_bps"":-20.120000000000122,""gross_to_cost_ratio"":-0.0060000000000060005,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":12.03,""liquidity_score"":2.83,""volume_score"":9.35,""pair_score"":46.74,""intelligence_score"":0.0,""composite_market_score"":13.1975,""score_dispersion"":16.84042398516142,""minimum_component_score"":0.0,""maximum_component_score"":46.74,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000021,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,21,21,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,PRIME,PRIME,,SYMBOL:PRIME,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999969,-3.100000000000325e-05,0.002,-0.0020310000000000033,-0.31000000000003247,-20.310000000000034,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hadron,Whirlpool,Hadron || Whirlpool,0,0,87.45,96.32,96.88,35.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,21,0,0.0,0.0,"{""event_number"":21,""source_event_id"":21,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":21,""token"":""PRIME"",""token_key"":""PRIME"",""mint"":null,""asset_key"":""SYMBOL:PRIME"",""buy_route"":""Hadron"",""sell_route"":""Whirlpool"",""route_pair"":""Hadron || Whirlpool"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999969,""quoted_profit_usd"":-3.100000000000325e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0020310000000000033,""gross_return_bps"":-0.31000000000003247,""cost_bps"":20.0,""net_return_bps"":-20.310000000000034,""gross_to_cost_ratio"":-0.015500000000001624,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":87.45,""liquidity_score"":96.32,""volume_score"":96.88,""pair_score"":35.69,""intelligence_score"":0.0,""composite_market_score"":75.0445,""score_dispersion"":38.91106855381898,""minimum_component_score"":0.0,""maximum_component_score"":96.88,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
HISTORICAL:CYCLE-000001-20260730T140940000000:00000022,13B.1.0,HISTORICAL,historical_backtest_events,UNKNOWN,22,22,CYCLE-000001-20260730T140940000000,1,2026-07-30T14:09:40.000+00:00,2026-07-30T14:09:40.000+00:00,WBTC,WBTC,,SYMBOL:WBTC,SKIP,NEGATIVE,True,False,False,HISTORICAL_UNVALIDATED,0.0,0,0,1.0,0.999915,-8.500000000000174e-05,0.002,-0.0020850000000000018,-0.8500000000000174,-20.85000000000002,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HumidiFi → Meteora DLMM,AlphaQ → GoonFi V2,HumidiFi → Meteora DLMM || AlphaQ → GoonFi V2,0,0,90.27,88.95,94.05,84.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0.0,22,0,0.0,0.0,"{""event_number"":22,""source_event_id"":22,""timestamp"":""2026-07-30 14:09:40"",""cycle_number"":1,""cycle_id"":""CYCLE-000001-20260730T140940000000"",""cycle_position"":22,""token"":""WBTC"",""token_key"":""WBTC"",""mint"":null,""asset_key"":""SYMBOL:WBTC"",""buy_route"":""HumidiFi → Meteora DLMM"",""sell_route"":""AlphaQ → GoonFi V2"",""route_pair"":""HumidiFi → Meteora DLMM || AlphaQ → GoonFi V2"",""starting_amount_usd"":1.0,""ending_amount_usd"":0.999915,""quoted_profit_usd"":-8.500000000000174e-05,""estimated_cost_usd"":0.002,""net_profit_usd"":-0.0020850000000000018,""gross_return_bps"":-0.8500000000000174,""cost_bps"":20.0,""net_return_bps"":-20.85000000000002,""gross_to_cost_ratio"":-0.04250000000000087,""decision_raw"":""🔴 SKIP"",""decision"":""SKIP"",""eligible"":false,""quote_successful"":true,""profitable"":false,""error"":null,""market_score"":90.27,""liquidity_score"":88.95,""volume_score"":94.05,""pair_score"":84.14,""intelligence_score"":0.0,""composite_market_score"":80.7495,""score_dispersion"":35.881292841813824,""minimum_component_score"":0.0,""maximum_component_score"":94.05,""execution_candidate"":false,""informational_only"":true,""outcome_label"":""NEGATIVE"",""decision_rank"":1,""has_mint"":false,""has_route"":true,""has_error"":false}"
